facility_name,specialty,procedures,equipment,capability,is_suspicious,suspicion_reason,unique_id
"Trustcare Hospital. South Suntreso, Kumasi",internalMedicine,[],[],[],True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,08761e7c-7206-414c-b221-6d4bd3e85d17
Trustcare Specialist Hospital & Fertility Center,internalMedicine,[],[],[],True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,35386993-6861-46eb-8423-f560a40ba260
"Trustcare Specialist Hospital & Fertility Center - Kumasi, Ghana",internalMedicine,[],[],[],True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,7a6ca7ae-91a6-4172-8ff4-63ae6e6e556e
Tumiwura Herbal Research & Clinic,internalMedicine,"['Hematology', 'Chemistry', 'Parasitology', 'Hormones & Serology']",[],['Operates an on-site modern laboratory'],False,,1fb9cd4a-c8f1-46e5-95f6-f56db2dc42c9
Twin City Clinic,familyMedicine,[],[],[],False,,35672f06-bf70-49c4-8d92-b5ba222f7797
"UMAT Clinic - Western, Tarkwa, Ghana",familyMedicine,[],[],[],False,,cc9c899a-52c9-4b06-83e0-a91504d438b1
Ummah Medical Center,internalMedicine,[],[],[],False,,60ff2a20-34fd-42d7-9851-c5509ba26a5a
Universal Health Clinic,generalSurgery,"['Offers general medical consultation and specialist clinic services', 'All forms of ultrasound scan services']",[],"['Offers general medical consultation and specialist clinic services', 'Always open']",False,,77b76078-46e2-4624-9ba8-3dc3084e5e8e
"University Medical Centre, Asante-Mampong",internalMedicine,[],[],"['University Medical Centre, Asante-Mampong is listed as a hospital in the AfricaBizInfo directory (Hospitals).', 'Listed as a hospital near Quality Health Care in Mampong, Ashanti Region, Ghana']",True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,c6815961-53bf-4fba-a119-6387eb1d5ee2
University of Education College of Technology Clinic,internalMedicine,[],[],[],False,,18df567e-1083-4088-b275-b1a35283f0d2
University of Energy and Natural Resources Clinic,internalMedicine,[],[],[],False,,767cfd08-6c6f-47e1-86cf-7bcfb0663b1b
University of Ghana Medical Centre,internalMedicine,"['emergency treatment', 'obstetrics/gynaecology', 'paediatrics services', 'NCD Care']",[],"['24/7 operations', 'Emergency Department', 'Women and Children Block', 'Paediatrics Unit', 'Medical training and simulation center', 'Research Directorate']",True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,a0915618-ecb9-475b-bcbc-f176e2f95865
University of Ghana Medical Centre,internalMedicine,[],[],[],True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,f43bf272-3ad6-49d7-b108-870e97675e0f
Upper West Regional Hospital,internalMedicine,[],[],[],True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,7b44f8d4-252d-44ca-9fbd-63d80224107e
"Upscale Pro Angels Fertility — 10 Martey Tsuru Street Behind Papaye, DBS Axis Spintex Road, Spintex Road, Accra Ghana.",gynecologyAndObstetrics,"['fertility consultancy', 'conception assistance', 'patient-centered care']",[],"['fertility consultancy', 'conception assistance', 'patient-centered care']",False,,e5f4478e-d862-434c-b093-5941c9f3b3c4
VALCO HOSPITAL,internalMedicine,"['Offers dialysis', 'Provides general services']",[],"['Primary hospital', 'Government-owned hospital']",True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,0715b6ea-08a2-4572-8797-19ff95227ad8
"Valco Hospital, Tema",internalMedicine,[],[],"['Valco Hospital, Tema is a member institution of the Ghana Association of Quasi Government Health Institutions (GAQHI).']",True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,62ff3dc0-cc5b-47d1-9c20-c56439efc2a6
Valley View Adventist Hospi,familyMedicine,[],[],[],False,,a8dbd641-577e-4a0c-a037-7eca32aefcc6
Van-J Eye Care Dansoman,ophthalmology,[],[],[],False,,af88c33a-6049-4438-8291-28840235dc18
"Vantage Medical Solutions, No. 3006 Forico Mall, Mission Street, Osu, Accra, Ghana",internalMedicine,"['Medical Call Center Management', 'Dietician Consultancy', 'Health Coaching', 'Corporate Wellness', 'Occupational Health and Safety']",[],"['Offers Medical Call Center Management', 'Provides Dietician Consultancy', 'Offers Health Coaching', 'Provides Corporate Wellness programs', 'Provides Occupational Health and Safety services']",False,,ae189d4a-9a63-49bb-9a72-085395f5a092
Vebs Medical Centre,familyMedicine,[],[],[],True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,3dad69d5-0d3e-40c6-bada-98aad31bb1ca
Viceroy Medical Centre,internalMedicine,[],[],[],True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,3d525583-648a-4643-a511-a6985bd1ae04
Violet's Medical Centre,familyMedicine,"['health education', 'medical screening', 'concierge medical services', 'weight management services']",[],"['health education', 'medical screening', 'concierge medical services', 'weight management services']",True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,ca0995c9-a99b-44de-ae4c-d7ac5f9dda84
Virtue Medical Centre,internalMedicine,[],[],[],True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,a1dbc816-843d-4dc5-b7f4-73234ef88094
Vision Healthcare Clinic,generalSurgery,[],[],[],False,,d8cec44d-5a14-4a97-99ac-38f07ee3a766
Vision Hospital,generalSurgery,[],[],"['Ownership: private', 'Type: clinic', 'NHIS accreditation: no', 'Specialists on staff: gynecologist, pediatrics, surgeon, physician', 'NHIS accredited?: no']",True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,78f62b94-c823-416d-9bf0-9abc419b444d
Vitalis Chiropractic & Wellness,familyMedicine,"['vertebral subluxation detection and correction', 'spine and nerve system tuning', 'peripheral joints adjustments', 'posture and balance training', 'exercise protocols', 'ergonomics advice', 'nutritional counseling', 'posture screening', 'scoliosis screening', 'vestibular balance and navigation analysis']",[],"['Dr. Charles Jhessim is a licensed chiropractor with over 10 years of experience', 'Walk-in free screening service for posture, scoliosis, vestibular balance and navigation analysis for adults and children']",False,,3b587695-d752-4f03-8745-be06162750f2
Voice Of The Innocent Children,pediatrics,[],[],[],False,,bc6f6108-da8a-4cfe-bf54-6ccf6c260e11
Volta Regional Hospital-Hohoe,internalMedicine,[],[],[],True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,f22f8561-a517-41fa-953d-7643e54995b5
Volta Regional Hospital-Hohoe,internalMedicine,[],[],[],True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,abcda844-9015-43bb-8ac6-44e36d6a690b
Volta Regional Hospital-Hohoe,internalMedicine,[],[],[],True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,77bc0b93-7c8c-4299-b73e-d7a76d6ae199
VRA HOSPITAL ABOADZE,internalMedicine,[],[],"['Type: Primary Hospital', 'Ownership: Government', 'Location: ABOADZE, P.O. BOX, TOKORADI', 'NHIS accredited: yes', 'Services: General']",True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,2b0a6d15-6802-4ee7-9ea3-f9a36c61894a
Wa Municipal Hospital,internalMedicine,[],[],['Operates 24/7 with always-open status'],True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,23d656f1-352c-407e-9303-0aa2092aaac5
Wa Municipal Hospital,internalMedicine,['antenatal care'],[],"['mini pharmacy', 'always open']",True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,bfddceb3-15a4-4454-89a7-a1bc445ca94a
Walewale District Hospital,internalMedicine,[],[],[],True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,bbd58e6d-546b-4533-afb8-cec058fcbc2a
Walewale Hospital,internalMedicine,['Offers general medical services'],[],['NHIS accredited'],True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,4b39c548-995d-4427-a22d-0aa33e66d920
War Memorial Hospital,internalMedicine,['Offers general medical services'],[],['NHIS-accredited primary hospital'],True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,73100890-55f9-433b-bae0-38dbc388c440
Wassa Akropong Government Hospital,internalMedicine,[],[],[],True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,63a0bd41-0134-45bb-b2c3-5fea8be6815b
Wassa Mampong Health Center,internalMedicine,[],[],[],False,,4ebc4797-1060-4b65-89e8-c855a7abefc7
Wecheau Health Centre,internalMedicine,[],[],[],True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,c124e5ea-e7ab-481d-b343-420a6d77ddb6
Wellembelle Health Centre,internalMedicine,[],[],[],True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,d2a55c53-dc83-440b-948e-7c3711707a19
West Africa AIDS Foundation,familyMedicine,[],[],[],False,,fffb4fde-8896-4e24-8703-6f9c1f1b39be
West End Clinic - Takoradi,internalMedicine,[],[],[],False,,44c65b10-c40d-486a-a3ce-95b4623fb185
West End Hospital,internalMedicine,[],[],[],True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,3b727761-533c-4f5b-bfc0-8a949429cc54
Western Regional Hospital - Effia Nkwanta,internalMedicine,[],[],[],True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,e302b73c-0d12-42a9-9402-8de0fb4e0c1d
Western Regional Hospital - Effia Nkwanta,internalMedicine,[],[],[],True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,d918520d-62a1-42df-b1b5-316f2014d794
White Star Dental Clinic,dentistry,[],[],[],False,,3fda68d6-f8f3-411a-860f-5c0b7816567a
White Star Dental Clinic,dentistry,[],[],[],False,,f81e2fea-df87-4857-a4df-89c524e915d3
Wind Of Change Eyecare & Optical Centre,ophthalmology,"['Comprehensive Eye Examination', 'Dispensing of Contact Lenses', 'Eye Screening']",[],['Currently closed'],True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,5b9ba0c6-aa0d-430a-9ae3-1f4e4927cb18
Wind of Change Eyecare and Optical Centre,ophthalmology,"['comprehensive eye examination', 'diagnosing', 'prescription']",[],['eyecare and optical centre'],True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,43c09606-ad55-4acc-a2ff-16dca4975bda
Wipe-Away Foundation,internalMedicine,"['Provides care for kidney patients', 'Cared for Madam Asana, a kidney patient, for three years']",[],[],False,,4e270db4-7d91-4fc0-96d1-89a0f4244d51
Wisebrain vision and optical services,ophthalmology,"['Provides optical services', 'Offers quality, moderate trendy frames and lenses for all']",[],"['Provides optical services', 'Offers quality, moderate trendy frames and lenses for all']",False,,8f8b33a7-9824-4bfc-a70c-7a4c4b18bbb6
Women,gynecologyAndObstetrics,[],[],[],False,,0e960ddf-1b7a-4846-8981-4c3d44189824
Woodland Medical Centre,internalMedicine,[],[],[],True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,6df70c73-b7f5-4955-973a-1fc52e1e0212
Worawora Government Hospital,internalMedicine,[],[],[],True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,be225a2e-cff1-41dc-8000-0b56479807f1
Worawora Government Hospital,familyMedicine,[],[],"['Provides healthcare services.', 'Serves as the Oti Regional Hospital.', 'Always open.']",True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,9408475e-60c8-420a-b24b-47c71bd52430
Yaaba Medical Services,internalMedicine,"['Consultation', 'ECG', 'Echo', 'Holter monitoring', 'stress testing']",[],[],False,,f618ef16-3191-4f3e-a3ee-2033419be3de
Yendi District Hospital,internalMedicine,[],[],['Operates 24/7 (Always open)'],True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,5272393a-ee7b-47f1-917d-2a0c5da214dc
You Hao Dental Clinic,dentistry,['filling dentures'],[],['Operates as a general dental clinic'],False,,d39b3131-82ec-4279-a598-e7502c8501ff
Zabzugu Tatale District Hospital,internalMedicine,[],[],[],True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,c525a1fa-b7c6-43ca-991e-7279e2fdec2c
Zebilla District Hospital,internalMedicine,[],[],[],True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,c6955d0a-7c02-4669-8605-6556d5dbda7c
